kernel_instance_id,owner_process_range_id,request_id,measured_request_ordinal,rank,physical_device_id,phase,forward_id,layer_idx,process_id,fragment_id,q_len,kv_len,native_kernel_name,begin_ns,end_ns,duration_ns,runtime_call_id,hip_runtime_index,queue_id,stream_id,gridDimX,gridDimY,gridDimZ,blockDimX,blockDimY,blockDimZ,sharedMemBytes,launch_metadata_present,category,gqa_block_m_from_source_and_grid,packed_path,tensor_tokens_from_norm_grid
36ad4d8a72c3bc1d1248ba7db0a9b42b2cf822e989baa6eaaa55b0eff5d88bc7,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<int, int, int, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<int, int, int, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul>)",1788409245428701330,1788409245428705490,4160,f26f78c01c38a0abe575cbbf72078171ab395671835b2de28b678dfccfcf6a73,7465220,0,0,,,,,,,0,True,Other,,,
b344c8f65f0c782f7dd1ab379662e108ccbee783d26350b569abe0185a36d16e,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",1788409245429009490,1788409245429015090,5600,82b4da9e8b0854b1f9fb1f37120d3a4035703b399210c7f9c0dd69e7883905cd,7465239,0,0,,,,,,,0,True,Other,,,
4c5e628f87baaa13bff65539db3199b44f5b51953efa89cfd2d309aca509d569,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})",1788409245429443570,1788409245429449810,6240,1a6dee0b3193d7346e42b0e5eeebc8684340d438cade2fddc63d89cd208f37e9,7465263,0,0,,,,,,,0,True,Other,,,
72dcdc3db2efd019a02126383288923201eeb12670595acb680b3aaa3fde319a,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,"void rocprim::detail::single_scan_kernel<false, rocprim::detail::wrapped_scan_config<rocprim::default_config, long>, long const*, long*, std::plus<long>, long, long>(long const*, unsigned long, long, long*, std::plus<long>)",1788409245429855250,1788409245429860370,5120,6df35149478814f4a09087466d1bc3676c52eb1b5d028eec3ada88192b289614,7465286,0,0,,,,,,,0,True,Other,,,
27ce9468b39c2ec987443ddf30ddcc771ab784ee4f95c3e9ebcd2fa08a53c08c,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1788409245430823090,1788409245431018770,195680,acca41907cfb6515bb7e412d9c091204070c70ba86139b7d3bcf5a11bc7f98b7,7465323,0,0,2,48,1,256,1,1,40960,True,GDN chunk/state,,,
56e1f671024ab93dd4d56e94e391f9475cace204dca9507e1a16138d1f80520a,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,chunk_fwd_kernel_o,1788409245431307730,1788409245431465330,157600,530531f260e60f7e4d0a478af66367eb75332ac9a244ff8b507a7414c1d55da0,7465341,0,0,4,8,48,128,1,1,40960,True,GDN chunk/state,,,
de08df3eaebf76e147ccdedb8b9eec256e5b295a1a88c643b3ee61deb33e6406,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})",1788409245431784049,1788409245431790289,6240,15ed6a0d0ed3e896a6fbb6c0e7ecff0ac0647dd3f9f5752ce7aa6ee3c58ec6d5,7465363,0,0,,,,,,,0,True,Other,,,
f3daf3e7c328d0aa46736312128464c9f66aa4b55c2fa985df420f3241842213,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1788409245431983569,1788409245432003569,20000,8b202c2eff5d97929a8d837585d79a2a50ddfc43ae6ab7ff2da6f6794275b540,7465378,0,0,,,,,,,0,True,Other,,,
8a74562e92856b0ca1ed86e7804ff7ccaa4ef979d7975c11275d54b1f01500a5,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,_gdn_rmsnorm,1788409245432569489,1788409245432641169,71680,ea884797aa82d41d477eef513b7b6e63d8b1fceb0044c8af24b82c446ea8147c,7465401,0,0,1536,1,1,256,1,1,0,True,GDN fused norm,,,512
5c2a69146c650d4e51bde8cbde62c092f9b880ddfedd673edbb7a92b03102329,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,Cijk_Alik_Bljk_BBH_MT128x128x32_SE_AMAS3_BW_DTL1_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT8_8_TLM1_ULDSWM1_USFGRO0_USSB1_VAW1_VSn1_VW8_WG16_16_1_WGM8,1788409245432969329,1788409245433189169,219840,2a9e72b5954b25f7cfaf100712bc65cb5ba45f1d29c23bb9bf4e83c4f05828a9,7465418,0,0,,,,,,,0,True,MMAC GEMM,,,
224f183c5870ff046f927fd7c127b9e68e88716f05683a4ce50f6af12e5cafe2,af32fd1ad4bf66410243a7e04447ba06273d48dbbe0c08ce42672049ee9d6ce0,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,gdn_recurrent_core,none,512,0,triton_poi_fused_copy__0,1788409245433189169,1788409245433198129,8960,6b3d3109891bd08d6e74f3e203547c305c73ea8c30f5ebb47e34e0f28aa0a7e9,7465430,0,0,1280,1,1,512,1,1,0,True,Other,,,
20f56d5e94ae4a349b7b3bd1f9f578ef349d60896db23e3ad6a84432815d6574,434ead210e6c487f61b811cbf43f1c4b87cf45df9c28248f94083b46b23f5a4d,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,post_attention_rmsnorm,none,512,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409245443034608,1788409245443100688,66080,849a284bb96c1656d411f319acb885e805603eaca101ee1eef0cb8769160d89d,7465457,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
3abe5fec8c68184163a5e8e20105fcef734a56654292644e879a02c152ac9dac,58bc8ffe1fac8a22a95314db049e64733ea699f94d826c0d669b63feb9f62915,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,mlp,none,512,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409245450798927,1788409245451508207,709280,4dbef3159711894fd9787b63dd00cc12196a10430d837925823ede398cf1d9ec,7465482,0,0,,,,,,,0,True,MMAC GEMM,,,
255f32bb3f984d058417eb92ffdb134eda12d50fb949b233c57679c6a61b1dcd,58bc8ffe1fac8a22a95314db049e64733ea699f94d826c0d669b63feb9f62915,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,mlp,none,512,0,triton_poi_fused_mul_rocm_unquantized_gemm_silu_slice_0,1788409245451508207,1788409245451562927,54720,8c0b6c82070c48d1ee28c80f6f47847ce05da301c96820f9d3b00ba75bb8dee0,7465497,0,0,2176,1,1,256,1,1,0,True,MLP activation,,,
211286d7d3e83d2649f9689ea32dedc745e3e14a44abbdab70d5468f3df41b5c,58bc8ffe1fac8a22a95314db049e64733ea699f94d826c0d669b63feb9f62915,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,0,mlp,none,512,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409245451562927,1788409245452173487,610560,4efca91265756d3f05c008b152295bf1d342b0623b3a2735d64eac7ec46b73d2,7465513,0,0,,,,,,,0,True,MMAC GEMM,,,
95c83fd618d495ed7d98673bf632357ad5fb66282c130d5b3e5a132d94e06516,f78b556c0f87f8485558202fcb3e35e945be9512bc3ad4d4d93daa23dd1b1048,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,input_rmsnorm,none,512,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409245463937645,1788409245463996845,59200,53475f22f28516967443e097913bb4242316fa899ce73e5da3ec843dab2c7ea6,7465542,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
070beb1287553b755ca99268730d56d40b1f3b09278a76dce55dd49e3ac11e7d,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409245467997485,1788409245468323085,325600,cc2d7d231c99903262fdcf0d4f3fc8c58ba6ae18cd2a5b0c08acc38323a3d1b7,7465564,0,0,,,,,,,0,True,MMAC GEMM,,,
d62802aee1b6d399d9b471d0db7c83f40b5ba1bfe9ad3141bd9fd34a57c0d6ad,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,Cijk_Alik_Bljk_BBH_MT32x32x128_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU2_SUM0_SUS256_SVW4_TT4_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM1,1788409245468401805,1788409245468420685,18880,c31988ce773417c5fde16a51c1aa27426e71aa2ce02a7e34f46dc5413435832a,7465582,0,0,,,,,,,0,True,MMAC GEMM,,,
437d11856312b185a0ac8b6049c77a6774065bad1bc8f41968719c9506357236,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,triton_poi_fused_0,1788409245468750925,1788409245468753645,2720,c3491b90557e1edd291b012f47ce193d9dc943823ee6c65cf404ba2caf046a55,7465601,0,0,96,1,1,256,1,1,0,True,Other,,,
d007e6c4591c4be61e6a8222a1aefa889115b92b19992c1e6f4b6dcc04ab9171,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,_causal_conv1d_fwd_kernel,1788409245469932364,1788409245469985164,52800,254052e779d038ccf3ce24b09389824f218aca4dcd618c69281240ca25bdd53d,7465638,0,0,64,40,1,256,1,1,0,True,GDN chunk/state,,,
7fe8ac4dfbd9dceacbdbadfa1b9a1fbcf2c13209fe6a49507dae092eb75538ad,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409245470396044,1788409245470409484,13440,b00e8dd8d6933ae5f8678c897430c6ad2aefccd39191a34500829664e70c1ffc,7465657,0,0,,,,,,,0,True,Other,,,
2549a52ee08805fb51ed73054b2e0e8fc90cfe1481294a23b4a5cd632023b619,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409245470770924,1788409245470779884,8960,5e9497adb81fb34907e5d3d9cac0b1b442f0671a6b3ab842a591ae7ee26645f6,7465680,0,0,,,,,,,0,True,Other,,,
ae7b896e30e4e7d8047b5cf57e85c2484eb3c4257f627c72505e02d454deda34,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409245471141004,1788409245471156684,15680,a5bd578340efc2631dd65e9e29534d75cf3f9b410f99397900ad9ae5236021f4,7465703,0,0,,,,,,,0,True,Other,,,
27fe35820f0b1f5aea54d9fe8f0268808889c278b569b996da2522655675756d,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,fused_gdn_gating_kernel,1788409245471828044,1788409245471839244,11200,c30c1a9707687564086c9158d35660d83674657826c68411acaf284044e9cfe6,7465733,0,0,512,1,6,64,1,1,0,True,GDN chunk/state,,,
4b7b773b27f5d51e1c29746e44b254eccd89acbd367aaaa8cd368a9c3fb6d1e2,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,l2norm_fwd_kernel2,1788409245472395884,1788409245472402124,6240,066a3b2541a3e38503326d6cc0db9fa68174db611a11b5477d9663fb4404de57,7465753,0,0,256,1,1,256,1,1,0,True,GDN chunk/state,,,
faa8741234e48949e1a2e4dc4666c5e5a66615ff75b2c8fa5ae7b76f18be2da6,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,l2norm_fwd_kernel2,1788409245472729324,1788409245472735084,5760,c46a31ee8b4f26080d50caf838ba516c5e6d231e4c6449f4f2f33e257720d449,7465770,0,0,256,1,1,256,1,1,0,True,GDN chunk/state,,,
68cb341c74b5362b2e52baf343905f2e5329174a182720cf50fd26bc337ef19e,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,chunk_local_cumsum_scalar_kernel,1788409245473254124,1788409245473258764,4640,3bb347b43a5b779624301b773d2a7e16fb326f5f11b51e7ff127277e1950290e,7465790,0,0,8,48,1,64,1,1,0,True,GDN chunk/state,,,
98006e1ced320208cbc26bccf93ae5498a8324499fe02cc45c635687cacc36c9,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,chunk_scaled_dot_kkt_fwd_kernel,1788409245473809644,1788409245473826924,17280,11875161f10cc9d7a15715f4ad305926270719ef8fa10cb3594f3a69914e47a8,7465813,0,0,8,48,1,256,1,1,16384,True,GDN chunk/state,,,
c5b48f73ce5a46f3c67a480dff211c10bd027f60690c3945749b6ebfc32bf820,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",1788409245474222124,1788409245474225644,3520,2433f96a0b862c6a917c00466eec7222b45d41c7f6b9985aa6d0e88b6d584c88,7465834,0,0,,,,,,,0,True,Other,,,
e1b2c0df774ab49c3d7ce279bed0a4c41f05673c6e9e215d4a1f9050e19ee5bd,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,merge_16x16_to_64x64_inverse_kernel,1788409245474581644,1788409245474626284,44640,1f9eb1cf1f64a7282de66adc3950b1a768d15bfa4e75254affcdbdab24bf8762,7465851,0,0,8,48,1,128,1,1,3072,True,GDN chunk/state,,,
b344b477d89ecdaf8436ce92e1fa7018903cdf44dbf5886f1cd375462838da84,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,recompute_w_u_fwd_kernel,1788409245475383724,1788409245475436684,52960,a84c030417ff4fba5789d131165d954bcb55c37a72bbd3e7d7e6ae54fa8ba7ca,7465882,0,0,8,48,1,512,1,1,24576,True,GDN chunk/state,,,
27542a0d56d99b070ff53fd4200336c261c67d8b4d61a5fad339e9d4cb39b0a2,6e234af4c6ce8c25e82899077d97c633ea2b4c1004dcf80983a5c748d32fd3cc,batch8-dual-dcu-dp2-req-001-9ff911f1de6b093c,1,1,1,prefill,batch8-dp2-fresh-003-R02-rank1-prefill-req001-occ001,1,gdn_recurrent_core,none,512,0,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1788409245476627564,1788409245476805324,177760,4fa77efb5a8ea1cbd1e0340c86695299606fc756de7e738439a15bd28451917b,7465916,0,0,2,48,1,256,1,1,40960,True,GDN chunk/state,,,
